expresszionista	expresszionizmus	N	N	izmus	suffix
sóhajt	sóhajtás	V	N	ás	suffix
Burma	burmai	N	J	i	suffix
Bihar	bihari	N	J	i	suffix
ablak	ablakoz	J	V	oz	suffix
abrak	abrakol	N	V	ol	suffix
abrak	abrakos	N	J	os	suffix
harap	kettéharap	V	V	ketté	prefix
oszlik	kettéoszlik	V	V	ketté	prefix
szel	kettészel	V	V	ketté	prefix
lapály	lapályos	N	J	os	suffix
spiritiszta	spiritualizmus	N	N	izmus	suffix
olvas	ráolvas	V	V	rá	prefix
ad	hazaad	V	V	haza	prefix
hazaad	hazaadás	V	N	ás	suffix
döbbent	megdöbbent	V	V	meg	prefix
szoktat	hozzászoktat	V	V	hozzá	prefix
sikál	kisikál	V	V	ki	prefix
ábránd	ábrándos	N	J	os	suffix
kerekezik	hazakerekezik	V	V	haza	prefix
adakozik	adakozás	V	N	ás	suffix
aláfest	aláfestés	V	N	és	suffix
alakoskodik	alakoskodás	V	N	ás	suffix
alap	alapzat	N	N	zat	suffix
tét	alátét	N	N	alá	prefix
alattomos	alattomosság	J	N	ság	suffix
atyafi	atyafiság	N	N	ság	suffix
alma	almás	N	J	s	suffix
alsóbbrendű	alsóbbrendűség	J	N	ség	suffix
általános	általánosság	J	J	ság	suffix
mázol	bemázol	V	V	be	prefix
beretva	beretvál	N	V	l	suffix
apró	aprólék	J	N	lék	suffix
akad	ráakad	V	V	rá	prefix
hoz	meghoz	V	V	meg	prefix
áru	áruda	N	N	da	suffix
szagol	kiszagol	V	V	ki	prefix
átáll	átállás	V	N	ás	suffix
építés	átépítés	N	N	át	prefix
hozat	áthozat	V	N	át	prefix
átpártol	átpártolás	V	N	ás	suffix
átutal	átutalás	V	N	ás	suffix
drága	drágaság	J	N	ság	suffix
bánt	bántalom	V	N	alom	suffix
édes	édesít	J	V	ít	suffix
beállított	beállítottság	J	N	ság	suffix
behív	behívás	V	N	ás	suffix
békés	békesség	J	N	ség	suffix
altat	elaltat	V	V	el	prefix
bolondít	elbolondít	V	V	el	prefix
csal	elcsal	V	V	el	prefix
csap	elcsap	V	V	el	prefix
ejt	elejt	V	V	el	prefix
belső	belsőség	J	N	ség	suffix
bérelszámoló	bérelszámolás	N	N	ás	suffix
bér	bérenc	N	N	enc	suffix
beruház	beruházás	V	N	ás	suffix
beszolgáltat	beszolgáltatás	V	N	ás	suffix
beteljesedik	beteljesedés	V	N	és	suffix
bíráskodik	bíráskodás	V	N	ás	suffix
birtok	birtokos	N	N	os	suffix
bitorol	bitorlás	V	N	ás	suffix
bizalmatlan	bizalmatlanság	J	N	ság	suffix
bizomány	bizományos	N	N	os	suffix
bohó	bohózat	N	N	zat	suffix
bolt	boltos	N	N	os	suffix
büdös	büdösség	J	N	ség	suffix
bűnrészes	bűnrészesség	J	N	ség	suffix
fonnyad	elfonnyad	V	V	el	prefix
hajt	elhajt	V	V	el	prefix
vesz	elővesz	V	V	elő	prefix
tesz	eltesz	V	V	el	prefix
üt	elüt	V	V	el	prefix
csacsi	csacsiság	N	N	ság	suffix
csap	csapos	N	N	os	suffix
lyuk	lyukas	N	J	as	suffix
csattan	csattanás	V	N	ás	suffix
alak	alakszerű	N	J	szerű	suffix
csikar	csikarás	V	N	ás	suffix
falat	falatozik	N	V	ozik	suffix
pattan	pattantyú	V	N	tyú	suffix
borul	felborul	V	V	fel	prefix
fekete	feketít	J	V	ít	suffix
félelem	félelmes	N	J	es	suffix
ráz	felráz	V	V	fel	prefix
gyalázat	gyalázatos	N	J	os	suffix
tartóztat	feltartóztat	V	V	fel	prefix
csuszamlik	csuszamlás	V	N	ás	suffix
ajándékoz	megajándékoz	V	V	meg	prefix
gyűlöl	meggyűlöl	V	V	meg	prefix
gyűlik	meggyűlik	V	V	meg	prefix
tör	feltör	V	V	fel	prefix
alacsony	alacsonyít	J	V	ít	suffix
stílus	stílustalan	N	J	talan	suffix
orr	orrol	N	V	ol	suffix
